Date,Species,Treatment,Plot,LTE,Day,Month,Year,Collection,Sequence
2025-02-26,RHGR,9,10,-29.72,26,2,25,SPRDL,DL
2025-02-26,RHGR,9,10,-28.89,26,2,25,SPRDL,DL
2025-02-26,RHGR,9,10,-27.46511221,26,2,25,SPRDL,DL
2025-02-26,RHGR,9,10,-22.37,26,2,25,SPRDL,DL
2025-02-26,RHGR,9,17,-10.7589477,26,2,25,SPRDL,DL
2025-02-26,RHGR,9,17,-10.27601246,26,2,25,SPRDL,DL
2025-02-26,RHGR,9,17,-8.39783808,26,2,25,SPRDL,DL
2025-02-26,RHGR,9,17,-8.03662702,26,2,25,SPRDL,DL
2025-02-26,RHGR,9,17,-6.959383927,26,2,25,SPRDL,DL
2025-02-26,LALA,AMB,7,-32.46,26,2,25,SPRDL,DL
2025-02-26,LALA,AMB,7,-31.59,26,2,25,SPRDL,DL
2025-02-26,LALA,AMB,7,-30.12,26,2,25,SPRDL,DL
2025-02-26,LALA,AMB,7,-29.27,26,2,25,SPRDL,DL
2025-02-26,LALA,AMB,7,-28.72,26,2,25,SPRDL,DL
2025-02-26,LALA,AMB,7,-25.2,26,2,25,SPRDL,DL
2025-02-26,LALA,AMB,7,-24.57,26,2,25,SPRDL,DL
2025-02-26,LALA,AMB,7,-23.69,26,2,25,SPRDL,DL
2025-02-26,LALA,AMB,21,-34.98,26,2,25,SPRDL,DL
2025-02-26,LALA,AMB,21,-33.89,26,2,25,SPRDL,DL
2025-02-26,LALA,AMB,21,-28.77,26,2,25,SPRDL,DL
2025-02-26,LALA,AMB,21,-28.13,26,2,25,SPRDL,DL
2025-02-26,LALA,AMB,21,-27.22,26,2,25,SPRDL,DL
2025-02-26,LALA,AMB,21,-24.29881402,26,2,25,SPRDL,DL
2025-02-26,LALA,0,6,-34.70490335,26,2,25,SPRDL,DL
2025-02-26,LALA,0,6,-34.3,26,2,25,SPRDL,DL
2025-02-26,LALA,0,6,-33.40058458,26,2,25,SPRDL,DL
2025-02-26,LALA,0,6,-33.28,26,2,25,SPRDL,DL
2025-02-26,LALA,0,6,-29.85,26,2,25,SPRDL,DL
2025-02-26,LALA,0,6,-30.82,26,2,25,SPRDL,DL
2025-02-26,LALA,0,6,-32.4,26,2,25,SPRDL,DL
2025-02-26,LALA,0,6,-32.8,26,2,25,SPRDL,DL
2025-02-26,LALA,0,19,-33.28,26,2,25,SPRDL,DL
2025-02-26,LALA,0,19,-32.68,26,2,25,SPRDL,DL
2025-02-26,LALA,0,19,-31.52,26,2,25,SPRDL,DL
2025-02-26,LALA,0,19,-29.81,26,2,25,SPRDL,DL
2025-02-26,LALA,0,19,-27.13,26,2,25,SPRDL,DL
2025-02-26,LALA,0,19,-26.34,26,2,25,SPRDL,DL
2025-02-26,LALA,0,19,-25.74,26,2,25,SPRDL,DL
2025-02-26,LALA,2.25,11,-30.60469419,26,2,25,SPRDL,DL
2025-02-26,LALA,2.25,11,-30.57933018,26,2,25,SPRDL,DL
2025-02-26,LALA,2.25,20,-30.42,26,2,25,SPRDL,DL
2025-02-26,LALA,2.25,20,-29.88,26,2,25,SPRDL,DL
2025-02-26,LALA,2.25,11,-29.62,26,2,25,SPRDL,DL
2025-02-26,LALA,2.25,20,-28.1,26,2,25,SPRDL,DL
2025-02-26,LALA,2.25,11,-28.02,26,2,25,SPRDL,DL
2025-02-26,LALA,2.25,11,-26.99,26,2,25,SPRDL,DL
2025-02-26,LALA,2.25,11,-25.85,26,2,25,SPRDL,DL
2025-02-26,LALA,2.25,20,-24.63,26,2,25,SPRDL,DL
2025-02-26,LALA,2.25,20,-23.34,26,2,25,SPRDL,DL
2025-02-26,LALA,2.25,20,-21.3,26,2,25,SPRDL,DL
2025-02-26,LALA,2.25,20,-20.78,26,2,25,SPRDL,DL
2025-02-26,LALA,4.5,4,-32.49663519,26,2,25,SPRDL,DL
2025-02-26,LALA,4.5,13,-31.78,26,2,25,SPRDL,DL
2025-02-26,LALA,4.5,13,-31.29,26,2,25,SPRDL,DL
2025-02-26,LALA,4.5,4,-30.27130185,26,2,25,SPRDL,DL
2025-02-26,LALA,4.5,13,-30.03,26,2,25,SPRDL,DL
2025-02-26,LALA,4.5,4,-29.23200296,26,2,25,SPRDL,DL
2025-02-26,LALA,4.5,4,-28.98519057,26,2,25,SPRDL,DL
2025-02-26,LALA,4.5,13,-28.64,26,2,25,SPRDL,DL
2025-02-26,LALA,4.5,4,-27.83057889,26,2,25,SPRDL,DL
2025-02-26,LALA,4.5,13,-16.79879315,26,2,25,SPRDL,DL
2025-02-26,LALA,4.5,13,-14.09140051,26,2,25,SPRDL,DL
2025-02-26,LALA,6.75,8,-33.39,26,2,25,SPRDL,DL
2025-02-26,LALA,6.75,8,-32.26,26,2,25,SPRDL,DL
2025-02-26,LALA,6.75,8,-31.34,26,2,25,SPRDL,DL
2025-02-26,LALA,6.75,8,-30.44,26,2,25,SPRDL,DL
2025-02-26,LALA,6.75,8,-29.15,26,2,25,SPRDL,DL
2025-02-26,LALA,6.75,8,-28.38,26,2,25,SPRDL,DL
2025-02-26,LALA,6.75,8,-27.96,26,2,25,SPRDL,DL
2025-02-26,LALA,6.75,16,-27.4,26,2,25,SPRDL,DL
2025-02-26,LALA,6.75,8,-27.11,26,2,25,SPRDL,DL
2025-02-26,LALA,6.75,16,-26.63,26,2,25,SPRDL,DL
2025-02-26,LALA,6.75,16,-26.38,26,2,25,SPRDL,DL
2025-02-26,LALA,6.75,16,-25.62,26,2,25,SPRDL,DL
2025-02-26,LALA,6.75,16,-22.93,26,2,25,SPRDL,DL
2025-02-26,LALA,6.75,16,-16.27,26,2,25,SPRDL,DL
2025-02-26,LALA,9,10,-32.4,26,2,25,SPRDL,DL
2025-02-26,LALA,9,10,-32.02,26,2,25,SPRDL,DL
2025-02-26,LALA,9,10,-30.24921443,26,2,25,SPRDL,DL
2025-02-26,LALA,9,10,-29.26872572,26,2,25,SPRDL,DL
2025-02-26,LALA,9,10,-28.04130545,26,2,25,SPRDL,DL
2025-02-26,LALA,9,10,-26.78622907,26,2,25,SPRDL,DL
2025-02-26,LALA,9,10,-26.53296255,26,2,25,SPRDL,DL
2025-02-26,LALA,9,10,-26.07790656,26,2,25,SPRDL,DL
2025-02-26,LALA,9,10,-21.44,26,2,25,SPRDL,DL
2025-02-26,LALA,9,10,-20.23,26,2,25,SPRDL,DL
2025-02-26,LALA,9,10,-17.37,26,2,25,SPRDL,DL
2025-02-26,LALA,9,10,-15.79,26,2,25,SPRDL,DL
2025-02-26,LALA,9,10,-14.36,26,2,25,SPRDL,DL
2025-02-26,LALA,9,17,-36.77,26,2,25,SPRDL,DL
2025-02-26,LALA,9,17,-35.78,26,2,25,SPRDL,DL
2025-02-26,LALA,9,17,-32.1,26,2,25,SPRDL,DL
2025-02-26,LALA,9,17,-30.72,26,2,25,SPRDL,DL
2025-02-26,LALA,9,17,-21.26,26,2,25,SPRDL,DL
2025-02-26,LALA,9,17,-18.97317702,26,2,25,SPRDL,DL
2025-02-26,LALA,9,17,-17.14,26,2,25,SPRDL,DL
2025-03-01,ABBA,AMB,,-28.58347048,1,3,25,SPRDM,DM
2025-03-01,ABBA,AMB,,-27.79392128,1,3,25,SPRDM,DM
2025-03-01,ABBA,AMB,,-26.74616945,1,3,25,SPRDM,DM
2025-03-01,ABBA,AMB,,-26.16193986,1,3,25,SPRDM,DM
2025-03-01,ABBA,AMB,,-26.01509881,1,3,25,SPRDM,DM
2025-03-01,ABBA,AMB,,-25.48047158,1,3,25,SPRDM,DM
2025-03-01,ABBA,AMB,,-25.26167771,1,3,25,SPRDM,DM
2025-03-01,ABBA,AMB,,-25.23727913,1,3,25,SPRDM,DM
2025-03-01,ABBA,AMB,,-25.09235455,1,3,25,SPRDM,DM
2025-03-01,ABBA,AMB,,-24.89692666,1,3,25,SPRDM,DM
2025-03-01,ACRU,AMB,,-27.74517703,1,3,25,SPRDM,DM
2025-03-01,ACRU,AMB,,-27.25787231,1,3,25,SPRDM,DM
2025-03-01,ACRU,AMB,,-27.11175766,1,3,25,SPRDM,DM
2025-03-01,ACRU,AMB,,-26.72156797,1,3,25,SPRDM,DM
2025-03-01,ACRU,AMB,,-26.5250365,1,3,25,SPRDM,DM
2025-03-01,ACRU,AMB,,-26.13746159,1,3,25,SPRDM,DM
2025-03-01,ACRU,AMB,,-25.9667353,1,3,25,SPRDM,DM
2025-03-01,ACRU,AMB,,-25.70003216,1,3,25,SPRDM,DM
2025-03-01,ACRU,AMB,,-25.67593892,1,3,25,SPRDM,DM
2025-03-01,ACRU,AMB,,-25.52879161,1,3,25,SPRDM,DM
2025-03-01,ACRU,AMB,,-25.50454445,1,3,25,SPRDM,DM
2025-03-01,ACSA,AMB,,-32.6,1,3,25,SPRDM,DM
2025-03-01,ACSA,AMB,,-31.17727963,1,3,25,SPRDM,DM
2025-03-01,ACSA,AMB,,-31.15226463,1,3,25,SPRDM,DM
2025-03-01,ACSA,AMB,,-29.18,1,3,25,SPRDM,DM
2025-03-01,ACSA,AMB,,-28.14,1,3,25,SPRDM,DM
2025-03-01,CHCA,AMB,7,-26.54,1,3,25,SPRDM,DM
2025-03-01,CHCA,AMB,21,-26.06460094,1,3,25,SPRDM,DM
2025-03-01,CHCA,AMB,21,-26.03918073,1,3,25,SPRDM,DM
2025-03-01,CHCA,AMB,7,-24.92,1,3,25,SPRDM,DM
2025-03-01,CHCA,AMB,7,-24.23,1,3,25,SPRDM,DM
2025-03-01,CHCA,AMB,21,-23.69136151,1,3,25,SPRDM,DM
2025-03-01,CHCA,AMB,21,-22.29,1,3,25,SPRDM,DM
2025-03-01,CHCA,AMB,21,-21.17,1,3,25,SPRDM,DM
2025-03-01,CHCA,AMB,21,-20.13,1,3,25,SPRDM,DM
2025-03-01,CHCA,AMB,21,-17.06485313,1,3,25,SPRDM,DM
2025-03-01,CHCA,AMB,21,-17.03981605,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,7,-34.86,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,7,-32.92038824,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,7,-32.8,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,7,-32.25,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,7,-31.9,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,7,-31.53,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,7,-30.6,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,7,-29.72,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,7,-29.47,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,7,-28.72,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,7,-28.33,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,7,-26.54,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,21,-34.03,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,21,-33.02,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,21,-31.73,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,21,-31.16,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,21,-30.47,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,21,-29.96,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,21,-28.75,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,21,-26.73,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,21,-26.14,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,21,-26.06,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,21,-25,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,21,-24.51,1,3,25,SPRDM,DM
2025-03-01,LALA,AMB,21,-23.69,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-35.167989,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-34.99555607,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-34.82965431,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-34.21949079,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-33.80464128,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-33.5389134,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-33.31248953,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-32.88829846,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-32.6846314,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-32.31884076,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-31.852762,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-31.82863074,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-31.53608598,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-31.38408111,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-30.49598734,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-30.149404,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-29.97544337,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-29.77667472,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-28.61498926,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-26.86007434,1,3,25,SPRDM,DM
2025-03-01,LALA,0,6,-26.83429947,1,3,25,SPRDM,DM
2025-03-01,LALA,0,19,-36.2,1,3,25,SPRDM,DM
2025-03-01,LALA,0,19,-33.62,1,3,25,SPRDM,DM
2025-03-01,LALA,0,19,-32.97,1,3,25,SPRDM,DM
2025-03-01,LALA,0,19,-31.84,1,3,25,SPRDM,DM
2025-03-01,LALA,0,19,-30.55,1,3,25,SPRDM,DM
2025-03-01,LALA,0,19,-29.36,1,3,25,SPRDM,DM
2025-03-01,LALA,0,19,-28.6,1,3,25,SPRDM,DM
2025-03-01,LALA,0,19,-27.88,1,3,25,SPRDM,DM
2025-03-01,LALA,0,19,-26.83,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,11,-35.65932064,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,11,-31,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,11,-30.27,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,11,-30.22381624,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,11,-30.198089,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,11,-29.6,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,11,-29.45,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,11,-28.84,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,11,-28.13,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,20,-28.1,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,20,-28.03727967,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,20,-27.53,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,20,-27.12,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,20,-26.61,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,11,-26.61,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,20,-26.41,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,20,-25.95,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,11,-25.66,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,20,-25.59,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,11,-25.58505203,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,11,-25.55980836,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,20,-25.11,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,20,-24.95,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,20,-24.4262387,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,20,-24.40110172,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,7,-31.33,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,21,-29.98,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,7,-28.7467683,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,7,-28.72290388,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,7,-28.50034387,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,7,-28.47501127,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,21,-27.47093889,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,7,-27.28231573,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,7,-27.25784807,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,7,-27.10994011,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,7,-26.78866013,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,21,-26.6794073,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,7,-26.44268779,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,21,-26.42377568,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,7,-26.41826081,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,21,-26.24423861,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,21,-26.21852973,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,7,-26.1934031,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,21,-26.03918073,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,21,-26.01400174,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,21,-25.73393954,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,21,-25.52974176,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,21,-25.50427923,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,7,-25.24380957,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,21,-25.14953352,1,3,25,SPRDM,DM
2025-03-01,PIMA,AMB,21,-25.1243763,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,7,-29.2185597,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,7,-28.94485401,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,7,-28.62352889,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,7,-28.15344752,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,7,-28.12911477,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,7,-27.90508254,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,7,-27.6554639,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,7,-27.47995579,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,21,-27.44537506,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,7,-27.25784807,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,7,-27.03593935,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,21,-26.90950459,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,7,-26.29358939,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,21,-26.16727502,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,21,-25.88690508,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,7,-25.79490312,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,21,-25.6066713,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,7,-25.19369423,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,7,-25.16900386,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,21,-24.71892732,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,21,-24.41129555,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,21,-22.51619682,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,21,-22.49105064,1,3,25,SPRDM,DM
2025-03-01,RHGR,AMB,21,-20.12770622,1,3,25,SPRDM,DM
2025-03-01,RUBUS,AMB,,-26.54,1,3,25,SPRDM,DM
2025-03-01,RUBUS,AMB,,-25.74428557,1,3,25,SPRDM,DM
2025-03-01,RUBUS,AMB,,-23.70288711,1,3,25,SPRDM,DM
2025-03-01,RUBUS,AMB,,-16.81,1,3,25,SPRDM,DM
2025-03-01,RUBUS,AMB,,-16.73,1,3,25,SPRDM,DM
2025-03-01,RUBUS,AMB,,-15.59,1,3,25,SPRDM,DM
2025-03-01,RUBUS,AMB,,-13,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,20,-23.62866582,1,3,25,SPRDM,DM
2025-03-01,LALA,2.25,20,-23.6035054,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-34.90390396,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-34.87959811,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-33.55,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-32.82418763,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-32.25,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-32.04,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-31.26,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-29.75,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-29.57,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-29.23,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-28.91,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-28.73,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-28.52,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-28.15,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-28.09754652,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-27.84630401,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-27.82,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-27.29,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-26.8025325,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,4,-26.77736781,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-26.55,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-26.30715945,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-26.08693066,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-25.21058655,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-24.36593319,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-24.34171276,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-23.15,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-22.39,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-21.52,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-21.02229127,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-20.5,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-20.47490278,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-20.10168469,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-19.68159396,1,3,25,SPRDM,DM
2025-03-01,LALA,4.5,13,-17.39726495,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-32.52139261,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-32.4967717,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-30.58,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-30,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-29.92470509,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-29.44,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-29.24004098,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-29.12402774,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-29.09,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-29.08886894,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-28.8480395,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-28.78443281,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-28.48089114,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-28.45485081,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-28.45,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-28.3,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-28.09754652,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-27.77,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-27.49441318,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-27.44445989,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-26.94482918,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,8,-26.70043132,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-26.64774884,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-26.42890132,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-25.91490955,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-24.27,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-24.02413705,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-22.28849755,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-21.49,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-21.02,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-20.7,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-19.68159396,1,3,25,SPRDM,DM
2025-03-01,LALA,6.75,16,-19.23,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-35.09,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-33.22,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-33.2,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-32.24910871,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-31.6,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-31.28,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-31.03,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-30.98,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-30.58,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-30.25,1,3,25,SPRDM,DM
2025-03-01,LALA,9,17,-30.14,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-30,1,3,25,SPRDM,DM
2025-03-01,LALA,9,17,-29.55,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-29.53,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-29.53,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-29.16,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-29.07,1,3,25,SPRDM,DM
2025-03-01,LALA,9,17,-28.63,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-28.48,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-28.48,1,3,25,SPRDM,DM
2025-03-01,LALA,9,17,-27.94018788,1,3,25,SPRDM,DM
2025-03-01,LALA,9,17,-27.87,1,3,25,SPRDM,DM
2025-03-01,LALA,9,17,-27.40368873,1,3,25,SPRDM,DM
2025-03-01,LALA,9,17,-27.2,1,3,25,SPRDM,DM
2025-03-01,LALA,9,10,-27.03,1,3,25,SPRDM,DM
2025-03-01,LALA,9,17,-26.72,1,3,25,SPRDM,DM
2025-03-01,LALA,9,17,-26.67,1,3,25,SPRDM,DM
2025-03-01,LALA,9,17,-26.38,1,3,25,SPRDM,DM
2025-03-01,LALA,9,17,-25.97,1,3,25,SPRDM,DM
2025-03-01,LALA,9,17,-25.21,1,3,25,SPRDM,DM
2025-03-01,LALA,9,17,-24.26,1,3,25,SPRDM,DM
